product,course_id,course_title,order_created_date,country,total_invoice_amount,refund_invoice_amount
main,148,SUPER Лицо. Перезагрузка,2023-04-19,canada,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,cyprus,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,estonia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,france,8,3
main,148,SUPER Лицо. Перезагрузка,2023-04-19,georgia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,germany,20,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,india,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,israel,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,japan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,kazakhstan,9,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,kyrgyzstan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,latvia,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,lithuania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,luxembourg,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,macao,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,mauritania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,moldova,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,netherlands,7,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,poland,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,portugal,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,russia,23,5
main,148,SUPER Лицо. Перезагрузка,2023-04-19,spain,4,1
main,148,SUPER Лицо. Перезагрузка,2023-04-19,sweden,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,thailand,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,türkiye,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,ukraine,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,united arab emirates,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-19,united kingdom,3,1
main,148,SUPER Лицо. Перезагрузка,2023-04-19,united states,14,1
main,148,SUPER Лицо. Перезагрузка,2023-04-20,azerbaijan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,belarus,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,cyprus,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,estonia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,france,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,georgia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,germany,9,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,greece,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,ireland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,israel,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,kazakhstan,11,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,kyrgyzstan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,latvia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,lithuania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,malta,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,netherlands,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,poland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,russia,18,2
main,148,SUPER Лицо. Перезагрузка,2023-04-20,spain,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,switzerland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,tanzania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,thailand,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,turkmenistan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,türkiye,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,united arab emirates,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,united kingdom,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-20,united states,10,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,armenia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,azerbaijan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,belarus,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,bulgaria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,cyprus,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,czechia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,finland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,france,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,georgia,2,1
main,148,SUPER Лицо. Перезагрузка,2023-04-21,germany,10,3
main,148,SUPER Лицо. Перезагрузка,2023-04-21,israel,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,italy,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,kazakhstan,11,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,kyrgyzstan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,luxembourg,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,malaysia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,netherlands,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,poland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,romania,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,russia,46,5
main,148,SUPER Лицо. Перезагрузка,2023-04-21,serbia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,spain,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,sweden,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,thailand,2,1
main,148,SUPER Лицо. Перезагрузка,2023-04-21,ukraine,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,united kingdom,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,united states,10,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,uzbekistan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-21,venezuela,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,australia,3,1
main,148,SUPER Лицо. Перезагрузка,2023-04-22,canada,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,croatia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,cyprus,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,egypt,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,estonia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,france,13,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,georgia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,germany,14,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,greece,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,indonesia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,israel,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,kazakhstan,10,1
main,148,SUPER Лицо. Перезагрузка,2023-04-22,kyrgyzstan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,latvia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,luxembourg,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,moldova,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,montenegro,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,netherlands,6,1
main,148,SUPER Лицо. Перезагрузка,2023-04-22,poland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,russia,24,4
main,148,SUPER Лицо. Перезагрузка,2023-04-22,slovenia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,spain,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,switzerland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,thailand,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,türkiye,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,ukraine,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,united arab emirates,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,united kingdom,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-22,united states,10,1
main,148,SUPER Лицо. Перезагрузка,2023-04-22,uzbekistan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,albania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,argentina,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,armenia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,australia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,austria,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,azerbaijan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,belarus,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,belgium,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,canada,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,czechia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,france,7,1
main,148,SUPER Лицо. Перезагрузка,2023-04-23,georgia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,germany,10,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,hong kong,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,indonesia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,ireland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,israel,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,kazakhstan,15,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,latvia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,lithuania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,netherlands,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,new zealand,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,poland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,portugal,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,russia,30,2
main,148,SUPER Лицо. Перезагрузка,2023-04-23,serbia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,slovenia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,spain,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,sweden,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,switzerland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,tajikistan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,thailand,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,türkiye,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,ukraine,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,united arab emirates,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,united kingdom,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,united states,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,uzbekistan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-23,vietnam,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,argentina,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,armenia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,azerbaijan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,belarus,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,belgium,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,canada,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,finland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,france,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,georgia,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,germany,12,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,india,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,israel,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,italy,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,kazakhstan,10,1
main,148,SUPER Лицо. Перезагрузка,2023-04-24,latvia,1,1
main,148,SUPER Лицо. Перезагрузка,2023-04-24,mexico,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,netherlands,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,papua new guinea,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,poland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,romania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,russia,32,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,serbia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,slovakia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,south korea,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,spain,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,türkiye,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,ukraine,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,united arab emirates,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,united states,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-24,uzbekistan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,austria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,belarus,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,bulgaria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,estonia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,france,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,georgia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,germany,8,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,greece,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,israel,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,italy,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,japan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,kazakhstan,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,kyrgyzstan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,latvia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,moldova,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,netherlands,7,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,new zealand,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,poland,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,russia,35,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,spain,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,switzerland,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,türkiye,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,ukraine,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,united kingdom,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,united states,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-25,uzbekistan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,armenia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,austria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,canada,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,estonia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,finland,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,france,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,germany,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,ghana,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,israel,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,kazakhstan,8,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,latvia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,lithuania,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,netherlands,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,norway,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,poland,7,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,qatar,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,russia,33,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,spain,1,1
main,148,SUPER Лицо. Перезагрузка,2023-04-26,switzerland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,türkiye,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,ukraine,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,united kingdom,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-26,united states,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,belarus,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,bulgaria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,egypt,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,estonia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,france,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,georgia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,germany,10,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,kazakhstan,7,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,kyrgyzstan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,malta,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,moldova,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,netherlands,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,poland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,qatar,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,russia,29,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,switzerland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,türkiye,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,united arab emirates,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,united kingdom,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-27,united states,7,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,armenia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,australia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,austria,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,azerbaijan,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,belarus,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,cyprus,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,czechia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,denmark,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,estonia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,finland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,france,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,germany,14,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,hungary,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,israel,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,kazakhstan,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,kyrgyzstan,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,latvia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,lithuania,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,netherlands,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,poland,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,portugal,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,russia,35,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,singapore,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,spain,1,1
main,148,SUPER Лицо. Перезагрузка,2023-04-28,türkiye,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,ukraine,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,united arab emirates,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,united kingdom,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,united states,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-28,uzbekistan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,argentina,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,australia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,austria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,belarus,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,bulgaria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,canada,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,cyprus,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,france,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,germany,8,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,israel,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,italy,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,kazakhstan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,kyrgyzstan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,latvia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,lithuania,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,luxembourg,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,netherlands,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,poland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,russia,36,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,slovakia,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,sweden,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,switzerland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,thailand,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,türkiye,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,united arab emirates,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,united kingdom,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,united states,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-29,uzbekistan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,armenia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,austria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,azerbaijan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,belarus,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,belgium,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,canada,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,czechia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,finland,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,france,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,germany,10,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,indonesia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,israel,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,italy,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,kazakhstan,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,kyrgyzstan,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,lithuania,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,maldives,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,moldova,5,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,netherlands,4,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,poland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,romania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,russia,48,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,spain,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,sweden,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,switzerland,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,türkiye,2,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,united arab emirates,1,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,united kingdom,3,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,united states,6,0
main,148,SUPER Лицо. Перезагрузка,2023-04-30,uzbekistan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,armenia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,austria,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,belarus,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,belgium,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,cyprus,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,czechia,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,finland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,france,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,germany,16,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,greece,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,indonesia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,ireland,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,israel,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,italy,7,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,japan,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,kazakhstan,10,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,kyrgyzstan,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,latvia,5,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,lithuania,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,moldova,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,netherlands,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,poland,5,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,portugal,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,russia,21,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,singapore,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,spain,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,sweden,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,switzerland,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,türkiye,2,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,ukraine,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,united kingdom,7,0
main,148,SUPER Лицо. Перезагрузка,2023-05-01,united states,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-02,armenia,3,0
main,148,SUPER Лицо. Перезагрузка,2023-05-02,australia,1,0
main,148,SUPER Лицо. Перезагрузка,2023-05-02,austria,2,0
